chr	start	end
9	65246600	65248199
9	65256200	65257599
9	65046800	65047799
9	65049800	65050999
9	65126200	65128399
15	33764800	33766799
2	24266000	24268399
18	40821000	40821599
17	90134200	90135399
7	12270200	12273199
18	58286800	58292399
3	171887200	171895799
3	171951600	171967599
3	172008600	172013799
13	91403800	91404599
3	83359000	83359599
4	119495000	119495399
3	146409600	146412399
6	33186600	33188999
6	33213200	33213599
4	155380400	155381599
9	14532600	14539399
1	80611200	80616999
1	80588800	80590999
1	80593800	80596799
4	168722600	168725199
4	168749800	168754199
7	26230200	26237199
7	26257800	26261399
7	26272000	26277599
7	26278200	26280399
7	26290400	26294799
5	57011600	57013599
9	100147200	100159599
7	141211000	141214399
5	57416800	57435599
18	6721400	6724599
5	57353800	57355399
5	57366400	57376599
18	31135200	31139399
14	18527000	18533599
10	92109000	92110399
6	91736800	91746199
6	91747000	91751599
1	21524600	21528799
1	21533600	21534999
6	102292000	102293399
19	34156600	34159799
19	34217800	34219799
19	34249200	34251199
19	34300000	34302399
17	54333800	54334599
17	54416200	54417799
17	54428600	54430399
3	28598800	28601799
3	29110200	29110999
3	29144400	29144999
1	261009400	261012399
1	261013200	261016799
16	9474000	9479999
16	9544000	9556799
16	9557400	9564999
16	9567000	9574799
16	9576000	9614999
10	85378200	85382799
14	8412400	8413799
14	8449200	8450999
14	8472600	8474399
14	8509600	8510599
14	8559200	8559799
18	32210400	32211799
10	91424000	91437399
9	116070400	116072399
9	116091800	116094799
9	116104000	116106199
9	116163600	116165399
9	116186800	116193999
11	64602800	64608599
11	64710800	64714199
8	33401400	33407399
7	117889600	117893399
3	155007600	155009799
8	7222400	7223199
8	7302400	7304399
6	73258000	73259199
7	125730000	125744999
7	125786200	125790799
4	170929600	170933599
1	81798000	81805999
16	79714800	79720599
16	79790800	79792399
16	79793200	79795199
16	79795800	79799399
16	79800200	79802599
5	159073800	159077199
8	47245200	47250799
10	55528200	55530399
10	55531800	55532799
10	55533400	55537999
5	171624800	171654799
1	165952800	165968999
12	1852400	1853799
12	1925400	1930999
5	159754000	159767799
2	27111200	27112999
2	25936200	25937999
6	2993000	3005999
6	3023000	3026199
6	3038000	3043999
18	56853600	56854999
X	159821400	159823199
16	83075400	83076599
7	12576600	12584399
9	42879400	42885599
20	21676400	21677999
4	140798400	140799799
4	140813400	140815599
14	33440800	33441599
20	8117600	8120199
17	85935000	85939999
17	85973400	85976199
17	60401800	60404599
17	60427400	60430199
17	60458000	60460599
9	93295400	93296999
X	105548600	105550199
12	11264800	11266799
8	120302600	120304799
10	57028800	57031599
2	8392000	8392999
2	8473000	8474599
2	8505000	8506999
2	8552800	8555599
2	8592400	8593999
2	8634000	8634799
1	129742600	129744999
1	129815000	129817599
1	129936600	129937599
1	129945600	129947399
1	129956400	129956999
1	130105600	130106599
2	23556400	23557199
2	23575200	23577199
2	23599800	23605399
2	23615200	23615599
2	23626400	23628799
10	97831400	97833399
18	56156200	56157399
18	56177400	56181999
4	170834200	170835799
7	104793800	104795399
6	43197600	43201599
6	43212600	43215799
6	43225800	43228199
6	43315000	43316999
5	154556200	154557399
9	98695400	98713799
9	98721200	98756199
9	98756800	98771399
9	98775800	98790799
9	98794600	98803999
17	70157000	70158199
4	51624400	51626999
9	97061800	97088199
9	97116000	97117599
9	97127600	97145399
9	97158600	97171399
4	30335000	30337199
4	30354600	30355799
14	84920800	84922399
20	55075400	55075999
7	28029000	28044199
10	56713800	56723799
10	56731800	56733199
7	141325400	141329799
7	141331400	141334999
10	68310200	68311999
10	68337800	68343199
10	68388000	68389599
10	68390400	68391999
10	68423400	68427999
10	68452800	68455199
10	68497000	68498599
10	68551000	68552799
9	82638000	82661999
3	150500200	150502399
3	150556600	150558799
6	136673400	136707999
3	10327400	10405399
3	10406400	10421599
3	10422200	10431599
3	10432600	10437199
3	119783400	119794999
5	81478600	81480399
5	82344800	82345399
18	13488000	13490999
18	13558000	13558799
4	45431200	45434199
2	20192400	20193199
7	142924400	142925999
20	49215600	49216599
20	49242600	49243799
20	49396800	49401999
20	49410800	49413799
1	116075800	116076799
10	28540600	28541599
10	28872200	28875199
16	82106800	82107999
5	159530800	159536799
2	203976000	203977799
10	56210400	56211999
8	104246800	104248599
8	104262000	104262599
1	197865800	197870599
12	39535400	39540799
4	145752200	145757599
4	145783800	145787599
4	145819400	145820799
4	145838400	145841399
4	145888400	145890399
4	145923400	145925799
4	146046400	146050799
X	157225800	157226999
13	50061800	50064999
13	50125600	50129599
19	52328600	52350599
19	52351400	52365599
19	52375000	52383999
19	52399800	52403399
10	83903400	83937999
3	60826400	60827599
16	51809000	51810399
14	2312800	2322799
11	32148800	32149799
12	37337200	37339599
4	65756000	65758799
5	33934200	33935599
4	115364800	115425999
4	115434000	115434999
6	42607600	42610599
6	42611200	42615599
16	74915600	74922599
16	74924400	74925799
16	74940200	74942999
15	40037000	40040199
15	40053400	40053999
15	40171600	40173199
18	60038400	60041399
18	60170200	60172199
7	12044600	12051599
7	12062600	12065199
3	118552400	118555199
3	118575000	118576399
3	118602600	118606199
3	123424600	123425399
17	19195200	19196999
17	19238400	19240199
6	52443400	52449399
6	52503800	52504599
17	12300600	12305399
12	27097000	27100599
3	123114400	123127399
7	67267800	67271799
13	48410600	48412199
10	97254800	97255999
1	82550800	82561399
1	82562800	82568399
1	82569800	82574799
1	82575400	82585599
12	19194400	19199199
12	19201800	19204599
7	77257600	77263599
7	77299600	77301599
7	77320600	77323999
8	133263200	133263999
11	36617600	36617999
8	27681600	27685999
16	20111000	20128999
11	84907600	84908399
1	163141800	163147199
9	93322800	93330999
9	93332000	93336399
4	152761200	152763599
4	152764400	152767399
4	152769400	152773199
4	152794200	152794999
4	152800600	152809999
5	57110200	57113199
5	57199800	57207399
3	164026400	164028399
3	164107800	164115399
18	15456000	15457399
1	199915200	199915599
1	199940000	199941999
10	109110600	109112199
12	12226000	12227799
12	12267000	12268999
12	12303000	12306399
10	14605400	14610199
17	56894000	56896599
3	138225600	138232399
3	138233000	138243399
3	138244200	138245999
2	241544600	241545599
9	78404200	78405799
14	4427200	4428199
14	4439200	4439999
17	14786400	14839599
2	77640000	77640799
6	109577200	109585599
1	221534000	221538799
1	221543400	221546999
13	109711000	109731799
3	101339200	101339999
2	198001000	198003799
13	82318400	82318799
1	80673800	80678999
1	80681600	80692999
2	187361400	187380999
19	43923000	43926999
2	226568600	226569799
3	167907200	167908999
3	167909800	167911399
3	167916600	167925199
3	167952200	167965399
3	167971600	167979599
3	168027200	168033999
3	168045400	168047199
2	171345600	171346399
1	82420400	82424599
14	108901800	108904399
14	108963200	108966399
14	109068000	109073999
6	131777200	131778799
6	131809000	131814999
6	131974000	131977999
13	26578800	26580799
13	26603200	26605399
13	26613000	26615599
3	120745400	120747999
3	120751800	120762199
3	120773400	120783199
3	120851600	120857199
3	120908600	120910199
1	80729800	80737199
1	80738400	80769599
11	80177400	80178599
10	56836400	56845199
19	49636200	49639999
19	49680800	49685199
6	129397000	129399399
6	129405400	129409799
6	129425200	129430199
3	100633800	100635999
3	100648400	100650799
3	100800200	100801799
3	100814800	100816399
6	132953400	132967199
14	42316600	42317599
14	42353000	42355399
14	42400200	42404799
14	42444600	42446199
4	29086400	29086799
4	29097400	29098199
X	106540600	106540999
3	137940600	137944599
3	137983800	137985199
8	111951800	111955599
8	111965000	111966799
10	63511000	63513399
4	180237200	180239199
4	180255400	180258599
2	23281800	23286199
20	18741000	18741599
7	142271000	142280199
7	142280800	142282399
7	142285600	142302199
6	22108000	22111599
3	176435800	176443799
3	154030200	154032399
1	260189200	260192399
1	260230600	260235599
1	260258000	260260799
3	110295000	110297199
3	110302600	110304999
3	110314000	110329999
3	126312800	126316199
15	20766600	20792199
15	20793200	20797999
15	20820000	20821199
15	20822200	20825599
15	20842400	20844199
15	20880600	20884599
15	20934800	20938199
17	27089600	27093399
17	27123000	27124399
3	170827200	170830399
3	170850400	170856599
3	170863600	170874599
3	170875200	170894999
3	170909000	170970799
5	141009400	141022199
5	140782000	140788399
5	140795600	140819199
8	24341600	24343599
8	24387800	24389599
8	24446200	24447199
8	24469400	24470199
8	24529800	24532599
4	150373400	150378799
4	150411600	150414599
4	150415800	150430599
4	150477200	150477799
3	2891600	2915199
1	143799600	143801799
5	102325800	102326999
5	102327600	102333999
5	102335000	102342599
5	102343400	102348399
5	102358800	102363599
5	102418400	102421799
5	102591200	102592999
5	102836600	102838399
1	211270800	211272399
1	211274200	211274999
11	61081200	61082399
11	61103600	61104399
11	61120800	61124399
11	61139600	61143799
11	61149000	61153399
10	16285800	16298399
10	16348400	16348999
10	16349800	16351399
10	16379600	16389799
3	154741600	154761399
3	149612000	149623399
3	149606600	149607399
3	149666800	149669199
3	149672800	149685799
3	149371200	149411399
3	149424200	149425799
7	23907600	23908999
4	67469200	67469399
4	67562200	67564199
7	129639600	129641399
7	129642200	129644599
7	129649600	129656599
5	84413400	84413999
13	75728600	75729799
13	75925400	75926599
10	73441800	73445799
10	73479400	73481199
1	214888600	214894599
1	75791600	75793199
1	75877600	75882599
16	19906600	19940199
16	19940800	19948399
7	24144600	24145799
7	24188000	24193799
7	24201600	24204799
7	24235800	24243199
7	24291000	24294199
10	103315200	103340399
3	131255000	131255999
2	28403800	28405799
7	38010400	38011999
13	50935000	50940399
11	16966200	16967199
17	43869000	43870399
20	2732400	2734199
20	2839800	2841799
20	2876400	2883399
3	110354600	110355799
1	203577000	203578599
1	203714400	203717199
20	50433400	50434399
14	100502800	100503999
10	91032800	91076599
13	36384600	36387999
13	36402400	36411599
13	36422000	36440199
13	36440800	36443999
7	140759200	140785799
10	107453200	107468199
10	107474400	107478599
10	107483200	107484599
2	60813000	60820799
2	60934400	60937599
4	157126400	157131799
4	157152400	157156799
20	4540200	4547399
8	73672200	73674399
8	73590200	73595399
9	9720200	9726599
9	9727200	9728799
9	9740000	9748999
20	4302000	4313399
20	4314000	4314999
20	4321800	4336599
20	4337400	4349999
20	4424600	4455599
20	4464200	4467199
20	4467800	4468599
20	4480400	4490399
13	47352200	47352399
13	47380200	47381799
1	78187400	78189199
1	78176600	78180799
5	124346600	124356799
5	124418600	124422399
5	124287600	124291799
5	124292800	124297199
5	124297800	124307599
5	124331000	124334799
1	75693000	75693799
5	119784800	119786999
5	119810200	119811599
5	119820400	119821999
5	119835800	119847199
19	25631600	25633599
19	25705600	25707399
3	1746200	1747799
3	1774800	1780799
3	1909800	1920399
4	150670800	150674799
4	150767600	150769399
4	150902200	150903999
4	150961000	150963799
4	151035600	151039599
16	6112800	6116199
16	6175000	6176399
16	6376000	6376999
13	71790000	71791199
13	72438400	72439399
13	72475600	72479399
13	72481000	72486799
10	82122800	82155199
10	82155800	82171399
10	82192200	82209599
7	121566600	121581799
7	121628000	121637399
13	52900200	52915399
8	116118800	116177599
8	116178400	116193999
8	116198800	116249799
16	5800400	5801799
16	5839000	5839999
4	151292400	151306199
10	85964000	85965799
10	95921000	95923599
7	119309600	119310999
1	192611800	192614199
1	192699600	192702999
10	95949200	95954199
10	96001000	96002799
10	96107800	96109799
1	281923800	281931399
11	4536600	4537399
13	91824000	91825999
15	15233600	15234599
15	15251200	15252799
15	15478000	15480799
4	50372200	50373199
4	50376000	50377799
4	50417800	50419199
4	50551000	50552199
19	41500800	41504599
1	184265400	184276399
4	28721800	28723799
4	28791000	28791799
3	71744000	71746599
1	266933200	266937599
2	255961200	255961999
17	70082000	70082999
17	70095600	70097999
17	70105600	70107399
17	70108200	70114799
17	70033200	70040199
12	29296000	29299799
12	29751200	29754799
1	212523400	212534399
1	212547800	212549799
17	76670400	76671399
13	112115600	112121799
13	112122400	112123399
18	56294600	56296199
14	86218000	86220599
14	86256800	86260399
14	86261000	86262799
2	230784600	230786799
17	9539200	9541399
12	2133200	2135199
5	168178800	168181799
5	168228800	168240399
5	168241200	168246799
5	168252800	168284599
5	168285200	168308199
5	168316800	168321599
5	168324600	168332399
5	168344400	168348599
5	168349400	168357399
5	168371800	168372999
5	168378000	168387199
5	168430200	168437399
5	168453200	168454399
5	168455600	168458199
5	168532600	168534799
5	168566800	168567999
5	168576400	168580599
5	168582000	168583999
5	168659800	168662399
5	168687800	168693199
5	168733400	168738199
5	168744400	168748399
5	168749200	168750999
1	221345600	221347999
1	221353800	221356799
9	100094800	100099199
1	87062600	87069199
6	24581400	24583199
6	24587000	24589399
6	24607600	24619199
6	24694000	24696799
10	15309200	15319399
3	112255000	112256599
1	163079200	163084999
1	163085800	163102599
1	163103200	163105199
1	163110600	163120999
1	163122000	163128999
13	100963200	100968399
13	101023800	101028599
13	101032800	101041799
13	101042600	101058599
13	101069000	101070199
19	57361400	57367399
3	93805000	93807199
3	93841200	93842399
10	80255200	80255999
10	80268000	80269399
10	80411600	80412199
10	80588200	80589599
10	80690200	80692399
10	80787000	80793599
10	80885000	80885399
10	80960800	80961799
10	81047400	81049999
10	81153600	81157799
10	81220800	81222599
10	81237800	81238799
10	81270000	81271399
10	81274000	81279199
10	81347200	81348799
2	198024000	198029199
11	87752800	87762999
2	88138800	88139399
10	72255600	72285599
19	54740400	54747599
19	54760400	54762399
5	167237000	167240599
5	21319600	21323999
5	21344400	21346399
5	21351200	21355399
5	21382400	21383999
7	120000400	120002799
7	120013600	120023199
7	120024000	120034599
12	15589800	15601199
12	15608400	15610199
12	15616200	15621399
12	15635200	15641199
12	15652800	15667599
12	15690600	15692199
12	15699200	15705999
12	15766800	15772599
12	15773200	15776199
12	15777000	15779399
12	15799400	15814399
12	15815600	15818199
12	15826800	15828599
12	15842400	15845999
10	108435600	108437599
10	108438400	108450199
10	108458200	108463399
10	108466200	108471799
2	54814600	54816799
1	219422600	219426199
X	9059000	9060199
10	104351400	104354599
7	13930400	13934799
7	13955600	13956799
16	48804800	48805999
2	230079200	230080599
1	277186400	277188999
1	277226800	277234599
1	277237800	277240599
9	65612000	65616199
9	65661000	65661799
11	67178600	67181999
11	67210400	67212399
11	67215800	67222799
3	170396000	170439999
2	1470200	1471399
2	1560200	1562199
5	165688800	165721599
5	165722800	165726999
5	165727600	165763799
5	165764400	165780599
9	81650200	81651399
1	220712600	220719999
17	8891200	8915399
5	152444800	152458799
9	10389600	10395399
9	10404600	10406799
4	44571600	44574599
19	55475800	55514799
19	55517000	55531199
1	80701800	80706799
1	80707600	80713599
1	80714200	80718599
1	80720800	80725999
19	20602200	20603599
19	20604200	20631799
3	170020600	170022199
7	121172400	121173799
10	108150200	108186199
18	61787400	61790199
18	61816400	61818199
18	61851000	61851399
19	10517400	10529599
19	10534000	10546599
7	13900000	13901999
2	230212600	230214999
2	230245800	230247399
2	230270200	230281599
9	37827000	37828999
11	88100600	88102199
13	99845600	99847799
13	99869800	99872199
8	130447000	130448999
8	130450200	130452799
4	56694000	56695799
4	113929200	113930999
4	10330200	10332199
4	10355200	10356799
1	267878800	267879999
14	60841400	60846599
8	22997400	23005399
2	53130000	53131199
1	101162800	101186999
1	101187600	101194999
1	101198400	101200799
14	16958600	16962999
20	46290800	46292599
20	46293400	46296599
7	117047400	117048799
20	8412800	8425599
5	101996800	101998999
1	279569400	279572799
4	123748600	123751599
4	123753400	123756399
6	94915600	94917199
6	104420200	104422999
18	13002800	13004399
1	107535000	107538599
1	107706600	107707799
5	61476200	61478999
10	75576200	75580799
10	75633800	75651399
3	2833600	2840999
7	139770000	139772599
13	101161000	101163799
13	90899400	90902799
13	90906000	90908399
15	42572600	42577199
1	13470800	13476399
17	76996600	76997799
17	77060000	77069799
17	77074200	77076399
17	77110600	77111599
3	110776200	110781599
3	110806200	110812599
8	62856600	62882799
8	62892600	62897399
12	46135600	46147399
12	46154000	46159399
12	46182200	46190999
12	39903800	39905999
12	46570000	46572399
16	3165000	3169399
8	14093800	14095999
8	14148600	14152399
18	68387800	68389399
18	68408000	68410199
10	40416400	40426399
19	61997800	62001399
3	94926000	94927399
3	94966800	94967599
1	154076000	154076999
1	222104000	222109599
1	222117400	222118799
6	124941600	124942999
6	124954400	124957399
6	125013400	125018999
4	181857800	181867199
4	182106000	182108199
4	182118000	182119799
4	182137800	182138799
4	182147000	182148199
12	37257400	37264199
12	37265000	37271599
13	37418600	37420399
7	38945200	38947999
20	3730800	3740599
5	59451000	59461199
10	69530800	69535599
10	69455200	69456799
19	10618800	10620599
5	58200800	58210999
12	24148200	24152799
10	70881800	70886799
10	69424200	69426999
3	148557800	148560599
3	148565800	148567199
1	218087400	218108999
1	218132800	218141399
1	218151200	218170999
1	218171600	218180999
4	159663800	159668399
4	159674600	159681599
4	159694400	159702599
9	15435200	15436799
1	94506600	94512199
1	94526200	94531599
14	16145800	16150399
2	13439200	13439799
10	29104600	29111199
10	29113600	29114999
2	44850000	44867399
8	133002000	133004199
8	133130600	133133199
8	133143600	133144199
8	133034800	133035999
8	133066400	133067999
8	122530400	122532199
8	119323200	119327599
2	140255600	140256999
4	91499600	91500199
16	14075600	14076999
10	69978200	69982799
10	69988200	70005399
10	70049400	70059399
10	70060200	70060799
8	85990200	85993999
18	29557200	29562399
4	156759800	156760999
4	156763800	156765799
4	156779600	156781999
1	212695400	212702999
5	151412400	151417399
1	82965200	82967199
1	82976000	82979399
2	32798400	32800999
2	32805400	32807799
1	197815000	197822199
1	197826000	197827799
2	203667800	203674399
2	203720600	203722199
4	115340800	115364199
12	2337400	2339199
12	2808000	2808399
12	2869000	2869599
12	2373200	2376999
18	86354200	86355999
13	84006400	84009399
1	247545200	247547199
1	198611000	198614599
10	103446800	103451799
10	103469400	103474399
10	103543800	103544399
10	103658400	103658799
10	89970200	89972999
1	98382600	98383599
1	98385400	98394199
1	98397200	98403999
13	113709600	113711399
1	101226200	101232799
1	101235200	101235999
1	101237000	101237799
14	71751200	71755199
4	157382200	157385399
3	161512400	161524399
3	161525400	161527799
3	161528400	161528799
3	161533000	161534199
X	159678600	159681399
3	92806600	92809399
13	47072400	47072799
10	110225800	110234599
9	9834800	9846799
5	58946600	58956199
18	56062600	56064999
10	94496000	94501599
10	94502400	94507799
11	64846600	64851999
3	82307200	82322799
3	82323600	82331799
3	82332400	82338199
3	82345400	82348799
3	82366200	82372599
17	24358400	24359599
17	24366600	24371799
17	24398400	24400599
17	24419600	24421799
11	67058600	67061999
11	67088600	67090599
4	99237000	99243199
4	99217600	99218599
4	157969400	157971199
4	157972200	157976999
4	158005400	158012399
4	158035400	158036999
3	142780400	142787599
3	142828800	142832599
11	56881800	56882599
11	57027200	57028199
11	57140000	57141999
15	5860600	5860999
2	219326000	219326399
10	92539800	92541199
10	92611800	92612599
5	155735800	155742999
13	98188000	98188999
1	221669800	221671199
1	221671800	221686399
7	120052600	120058199
7	120060200	120068399
6	2037200	2038799
10	102240800	102247399
10	102252200	102255399
11	86333400	86335599
14	3810000	3814399
6	137429200	137432999
6	137510400	137514199
6	137529600	137532599
6	145759000	145759799
5	126705800	126713999
5	126721200	126723999
19	38815000	38817999
2	69474800	69475599
19	50808800	50810799
19	50852600	50855799
19	50910000	50910799
19	51052800	51055399
19	51463400	51465199
19	51543600	51547199
19	51551800	51554999
19	51574600	51575599
19	51676200	51677199
19	51731400	51732999
19	51821400	51823599
19	55663600	55679199
19	581000	583599
13	32288600	32289199
13	32760400	32761399
13	32828400	32829399
13	33026600	33028599
13	33059200	33061599
13	24898400	24899599
13	24971800	24972599
3	161689200	161690399
3	161788600	161794399
20	29865800	29887999
20	29902000	29910799
20	29911400	29940999
20	29945800	29972399
20	29974800	29978799
3	173997000	174000999
3	174001800	174007799
3	174008600	174009799
19	38665200	38679199
3	175248400	175262799
3	175284000	175287199
19	1073800	1078199
19	7039600	7040799
19	7291200	7292199
17	10411000	10417599
17	10436400	10441799
6	52371800	52379199
6	52388600	52390999
6	52397600	52400599
6	52409800	52418399
8	116774200	116779199
4	25808800	25809999
4	25834400	25835199
4	26286600	26288399
9	66147000	66167999
13	48893000	48900599
13	48902200	48914399
20	45609000	45611999
9	82117600	82125199
3	149700800	149712799
3	149715000	149717199
3	149800000	149814399
5	86159400	86161599
10	84766200	84767799
10	84798400	84800199
12	10447400	10449199
12	10454800	10455399
12	10456200	10457199
12	10458000	10458599
12	10486400	10488599
17	36769200	36776399
17	37259600	37260399
6	92121600	92123799
20	6338600	6341199
20	6351800	6352799
4	168695400	168696399
1	216615600	216673799
5	107809400	107812399
15	23532000	23539199
17	78675000	78682399
17	78683400	78686999
10	49378400	49382399
10	49403600	49406399
14	9394400	9401799
18	56329600	56343199
12	9445200	9482999
1	82322200	82325199
1	81642800	81644599
1	83008600	83009199
1	78606000	78611199
1	78617400	78619199
1	78620000	78630799
1	78640800	78642999
1	80791000	80792799
1	80794200	80796599
1	80808000	80812399
1	79102200	79103199
1	79119400	79126999
1	81686200	81690399
1	78655200	78657599
3	164454400	164462199
3	164463600	164466599
3	164494400	164513199
3	164514000	164530999
11	88992400	88992799
11	88997400	88998999
11	89007400	89008999
1	91254400	91257399
1	91271200	91274399
1	91327400	91330799
4	153164400	153166799
4	153193200	153194399
4	153210000	153218799
4	153314000	153315599
17	75663400	75665599
7	11092200	11093999
7	126851800	126883399
7	126884200	126894599
8	117625000	117630599
13	108159200	108161999
13	108182400	108187999
13	108188800	108194999
15	36772200	36772599
19	49275600	49277199
19	49351200	49352399
19	49427400	49430599
1	29827800	29828999
1	29887400	29888599
1	29915400	29916599
10	96752200	96754599
10	97012200	97014199
10	97017000	97018199
18	48610800	48612399
18	48641600	48642399
8	6313000	6313399
8	6369800	6370199
8	6420200	6422599
6	137286800	137290399
6	137299600	137300999
8	13940000	13945599
8	13962000	13964799
8	111125000	111127999
8	111132800	111144999
8	111147400	111158999
1	31821400	31821999
3	66381800	66382399
1	127669800	127671799
3	55309200	55310999
19	15354600	15356599
1	282610400	282615199
1	282629800	282630199
1	282694400	282702199
19	99800	100799
1	282565800	282568799
19	37102200	37108199
2	124023000	124024399
19	10049000	10050799
13	35985000	35992599
13	36013000	36019999
1	267541400	267545599
1	267598000	267598599
11	61190000	61192399
11	61217800	61218999
11	61237200	61241399
1	211951200	211963399
1	211983400	212005599
1	212018000	212037799
18	70267800	70271799
7	33887600	33888199
5	137380800	137385599
5	137430200	137431799
3	140177800	140179599
15	4292400	4299599
9	41037200	41037799
13	56975400	56976199
13	56985200	56987399
2	235287600	235287999
2	235288800	235292399
2	235299600	235300799
2	195923800	195925399
8	78122000	78133399
8	78136000	78146999
8	78188200	78191999
1	252751800	252753199
1	252766000	252768799
1	252798000	252798399
1	252805200	252809599
16	8636800	8649199
16	8665800	8668799
16	8669400	8692999
9	101404800	101406399
9	101537400	101538399
9	101547800	101548399
9	101585800	101586199
9	101708400	101709999
4	60157600	60157999
4	121311000	121311799
2	199654400	199656199
10	55961400	55962399
5	169555600	169571999
3	157155400	157156599
5	21802800	21810799
5	21963800	21965599
5	21988800	21993399
5	21994000	21996799
5	22015800	22017399
5	22018200	22020199
5	22047600	22048399
5	22058200	22060199
19	17600400	17603999
16	6081000	6082599
6	126417400	126419599
2	208861600	208862399
13	50995400	50997199
4	84461200	84463999
8	17136000	17137199
1	192168600	192172999
1	165002200	165015199
1	165016000	165049199
17	64100000	64101999
17	64151000	64153599
17	64456800	64458399
17	64461200	64464599
17	64716200	64716799
3	103966200	103967999
3	60421600	60423599
3	60437200	60441399
3	176529400	176554199
14	43893400	43897999
14	43899800	43901999
14	43916200	43922799
10	56399600	56401799
3	81503400	81506599
9	45522000	45523599
7	26715800	26718999
7	26753400	26762999
7	26770000	26773799
7	26893200	26896399
7	26897000	26901399
4	122215600	122250399
1	204228600	204230199
1	204361600	204363599
1	204364200	204367399
20	29735400	29736999
20	29739800	29741999
20	29743200	29744599
20	29757600	29759199
20	29760400	29773199
20	29777600	29779999
19	41637600	41642999
19	41643600	41644599
1	90545000	90579599
1	90580400	90587999
1	90589200	90593599
1	90597800	90638599
1	90639200	90656999
1	90658600	90669999
1	90676800	90696799
1	90698400	90705799
18	6847600	6849999
18	6851000	6851599
18	6860400	6861599
18	6876600	6878399
18	7069200	7070799
1	127023400	127026599
16	19315800	19317599
4	145377800	145379999
10	5274800	5277199
12	46429400	46435199
12	46530200	46531199
12	46537200	46538599
X	72135200	72136599
5	139596400	139598799
7	24931000	24943799
7	24944400	24949399
7	24950000	24956199
19	904200	906799
19	914000	915199
1	80327400	80328599
2	21196800	21203199
2	21473200	21475399
5	110791600	110792799
2	250927400	250928399
2	250970000	250973399
1	219462000	219467599
1	219468400	219471999
10	14487600	14490199
11	77764600	77765399
11	77908600	77909399
15	104092600	104099399
15	104105800	104111799
2	115834400	115837999
4	25702400	25703799
11	34136800	34138599
11	34177200	34181399
11	34188400	34198999
11	34199600	34209599
11	34210200	34214199
11	77702600	77703399
16	47565600	47566199
12	24753000	24766199
11	86347800	86361599
10	12998800	13005199
10	56785200	56787599
6	79304600	79308399
6	79518600	79519199
10	4977000	4995399
19	43162200	43166599
4	162419600	162425399
4	162434000	162434999
4	162283400	162284399
4	162939400	162941399
4	66397800	66400799
4	66403800	66408999
4	66412000	66416199
4	66417600	66423199
4	66430400	66432199
4	155953000	155956999
4	155957600	155957999
4	156132200	156133799
4	115311000	115312799
4	115314200	115336999
12	2269000	2270999
12	2273800	2278399
5	153624800	153626999
5	153628200	153630199
9	19062000	19063199
9	19065000	19067799
9	19141000	19142999
9	19150400	19160399
9	19161200	19163599
9	19323000	19324199
9	19366600	19375199
11	32626600	32628999
11	32694800	32704799
11	32725400	32726799
6	23315600	23319199
6	128536800	128537799
6	128590400	128593399
1	197999400	198003999
14	76654000	76654999
14	76673400	76675799
14	76676600	76679199
14	76698000	76700599
14	76710600	76712599
14	76773600	76775199
5	144581400	144583199
5	144601800	144603599
8	105410400	105412799
4	157086400	157094599
5	22358000	22359199
5	22405800	22406799
1	25233000	25233999
15	108651600	108653999
15	108654600	108655799
15	108663800	108670399
15	108674400	108676799
4	176966400	176969599
4	176988200	176992799
8	126499200	126500399
19	50009400	50012399
12	48764400	48768799
12	48772800	48778399
12	48787600	48798999
4	117480600	117482799
8	122819200	122831599
8	122832200	122843599
8	122844400	122862599
8	122863200	122864599
8	122898600	122900799
8	122901800	122908199
8	122913000	122916599
2	22708200	22709199
5	32673800	32674799
3	152403800	152405399
18	81548000	81548799
19	19928200	19930199
19	19941400	19943399
19	19964600	19965799
19	19982400	19984399
5	33167000	33171199
13	99744200	99747799
1	43865800	43867999
1	43901200	43902999
8	23110600	23118799
1	263144200	263146399
1	263229800	263231799
9	46262200	46263999
9	82338800	82340599
5	49271600	49273199
5	49307200	49309799
5	154244800	154249999
5	103375400	103376599
5	103400400	103401999
13	49283800	49288599
13	49292600	49295199
4	134639600	134640999
4	138209800	138210799
8	7800400	7800799
4	137240000	137241799
17	2336600	2337599
19	45139400	45141199
19	45211400	45212199
13	13664400	13665199
13	13914000	13914999
13	14078000	14078599
13	14089000	14089999
13	14837000	14837599
13	15477000	15477599
13	15656000	15657399
13	15716000	15717399
13	20436800	20439999
13	20889800	20891399
13	21242000	21242999
13	21294800	21295399
13	21344000	21344799
13	21497800	21498799
13	21564800	21565999
13	21660400	21660999
13	22065400	22066999
13	22702600	22703799
13	6776400	6780199
13	7651600	7652999
13	7720800	7721199
13	7727400	7729399
13	7802800	7803799
13	8013400	8014999
13	8207200	8208599
13	8358200	8359199
13	8431000	8432199
13	8465800	8468199
10	55888800	55889599
14	92285800	92286199
3	51104600	51106999
3	51115000	51115999
3	51260400	51261199
3	51297000	51298999
3	51329400	51330599
6	72339600	72339799
19	57292000	57293199
6	51003000	51003399
1	191875400	191881199
2	216709800	216711399
20	3832000	3833399
20	3854600	3858199
8	87152600	87162399
20	31447600	31449399
20	31450200	31452199
20	31457400	31461999
20	31462800	31478399
20	31479200	31516799
20	31520200	31530399
20	31531000	31567999
20	31586800	31588399
20	31589000	31625599
20	31627600	31628999
20	31629600	31653999
7	95054000	95057999
