chr	start	end
chr2	126603800	126608199
chr2	126613000	126616399
chr2	126618000	126620399
chr2	126674600	126675999
chr2	126705800	126708599
chr2	126765800	126768399
chr2	126783000	126786999
chr2	127104800	127107799
chr2	127113200	127115799
chr2	127116800	127120399
chr2	127141200	127143799
chr2	127236200	127240399
chr2	127247000	127250199
chr2	127256400	127258999
chr2	127269600	127270999
chr2	127333800	127334599
chr2	127335200	127339599
chr2	127346600	127347999
chr2	127356000	127358199
chr2	127428400	127430199
chr2	127430800	127433199
chr2	127457400	127460599
chr2	127480000	127483599
chr2	127495000	127498999
chr2	127505600	127509399
chr2	127516600	127522199
chr2	127529000	127530599
chr2	127586600	127587799
chr2	127641200	127643199
chr2	127651200	127653399
chr2	127723000	127725599
chr2	127755800	127758199
chr2	128104000	128106399
chr2	128122600	128127799
chr2	128150600	128154399
chr2	128190200	128193599
chr2	128207400	128209799
chr2	128220000	128222399
chr2	128286800	128288999
chr2	128370600	128375399
chr2	128427200	128429199
chr2	128430800	128432599
chr2	128714200	128716999
chr2	128751800	128755399
chr2	128817200	128825999
chr2	128892400	128895599
chr2	128945800	128946599
chr2	129064400	129066999
chr2	129103000	129105199
chr2	129129400	129131799
chr2	129196400	129199599
chr2	129256200	129260399
chr2	129267600	129270399
chr2	129468600	129470199
chr2	129491200	129495399
chr2	129589600	129591799
chr2	129592600	129596399
chr2	129599000	129602199
chr2	129603200	129606399
chr2	129616200	129619999
chr2	129623400	129626399
chr2	129800000	129803399
chr2	129828600	129832599
chr2	130172600	130175399
chr2	130247400	130248799
chr2	130293600	130295199
chr2	130296400	130300199
chr2	130363600	130366399
chr2	130367400	130369399
chr2	130395200	130400199
chr2	130421800	130425799
chr2	130449000	130452599
chr2	130504000	130507599
chr2	130533800	130535999
chr2	130540000	130542199
chr2	130556200	130562799
chr2	130576200	130577999
chr2	130578600	130581799
chr2	130590600	130592199
chr2	130595400	130598199
chr2	130635800	130638999
chr2	130657400	130659399
chr2	130663200	130664799
chr2	130666200	130670599
chr2	130676000	130679599
chr2	130693400	130695199
chr2	130695800	130697599
chr2	130711600	130713599
chr2	130722600	130724799
chr2	130839600	130840399
chr2	130905800	130909199
chr2	131037400	131045999
chr2	131050400	131056599
chr2	131057200	131061799
chr2	131077600	131080599
chr2	131124600	131129399
chr2	131133800	131136799
chr2	131137600	131139399
chr2	131146000	131149599
chr2	131150200	131153399
chr2	131154000	131158799
chr2	131159800	131161999
chr2	131162600	131165999
chr2	131176000	131180399
chr2	131184600	131191999
chr2	131192600	131198799
chr2	131209200	131212799
chr2	131233200	131237199
chr2	131237800	131242199
chr2	131244400	131246399
chr2	131296600	131301199
chr2	131304400	131305399
chr2	131310600	131312799
chr2	131411600	131413999
chr2	131416200	131418199
chr2	131491800	131496399
chr2	131501400	131506599
chr2	131510200	131513199
chr2	131514200	131516399
chr2	131520400	131525399
chr2	131547600	131553199
chr2	131554200	131557999
chr2	131940200	131942799
chr2	131995800	131998799
chr2	132002000	132005599
chr2	132054000	132056799
chr2	132082800	132085999
chr2	132087400	132090399
chr2	132105800	132109999
chr2	132128200	132131599
chr2	132136800	132139399
chr2	132279200	132281799
chr2	132291200	132293399
chr2	132294200	132296599
chr2	132512200	132514799
chr2	132516800	132518999
chr2	132579800	132583399
chr2	132594800	132596599
chr2	132602800	132606599
chr2	132718200	132720799
chr2	132815600	132816599
chr2	133552000	133553599
chr2	134938600	134940199
chr2	135677200	135679599
chr2	135864000	135865599
chr2	135955800	135958199
chr2	137089000	137091599
chr2	137105600	137107999
chr2	137114000	137118799
chr2	138273200	138276399
chr2	140395000	140396199
chr2	142901000	142902999
chr2	143847000	143849599
chr2	143943600	143945799
chr2	143946400	143949399
chr2	143950400	143956199
chr2	143965600	143968599
chr2	143969400	143972199
chr2	143974200	143976199
chr2	143978400	143981599
chr2	144005600	144008399
chr2	144009800	144011799
chr2	144045000	144047599
chr2	144330600	144332999
chr2	144463600	144465199
chr2	145674600	145675799
chr2	145695800	145698799
chr2	145785000	145786799
chr2	145820600	145823399
chr2	145824000	145826599
chr2	145848800	145850199
chr2	145856200	145858199
chr2	145858800	145861799
chr2	145862600	145865199
chr2	146240000	146241599
chr2	146404600	146405999
chr2	146852800	146855799
chr2	147189200	147191199
chr2	148397000	148399999
chr2	148441200	148443399
chr2	148444800	148447599
chr2	148470800	148472399
chr2	150667000	150669999
chr2	150749200	150752399
chr2	150757000	150761599
chr2	150765200	150768799
chr2	150769400	150771799
chr2	150808400	150809999
chr2	150819800	150822399
chr2	150823200	150827399
chr2	150835200	150837999
chr2	150839000	150843199
chr2	150966000	150968999
chr2	150972800	150974799
chr2	151504000	151508599
chr2	151591000	151594599
chr2	151601000	151602999
chr2	151625800	151629599
chr2	151738600	151741599
chr2	151845200	151849399
chr2	151853600	151855399
chr2	151856800	151859799
chr2	151865800	151867399
chr2	151873000	151876599
chr2	151939600	151941999
chr2	151942800	151946199
chr2	151962800	151967799
chr2	151972600	151974999
chr2	151976600	151980799
chr2	151991200	151995199
chr2	151999200	152003399
chr2	152004000	152006199
chr2	152006800	152010799
chr2	152081800	152085799
chr2	152093000	152098799
chr2	152105200	152108599
chr2	152141800	152146799
chr2	152147600	152150199
chr2	152303800	152306799
chr2	152309400	152319399
chr2	152323800	152326199
chr2	152330000	152333599
chr2	152338600	152341999
chr2	152342800	152344799
chr2	152365800	152368199
chr2	152375600	152377199
chr2	152393200	152395599
chr2	152396200	152400399
chr2	152408600	152411599
chr2	152412400	152416599
chr2	152437400	152439399
chr2	152443200	152445399
chr2	152604200	152605799
chr2	152620800	152624599
chr2	152625400	152629999
chr2	152631600	152633799
chr2	152635200	152637799
chr2	152669400	152675999
chr2	152679000	152681799
chr2	152703000	152708399
chr2	152737800	152738999
chr2	152753200	152755799
chr2	152756400	152762799
chr2	152763400	152765599
chr2	152780800	152782399
chr2	152783000	152785399
chr2	152786000	152789399
chr2	152792400	152794799
chr2	152813200	152814999
chr2	152829600	152831599
chr2	152909000	152914599
chr2	152918800	152919999
chr2	152920600	152922599
chr2	152923400	152925599
chr2	152931200	152933199
chr2	152940200	152946399
chr2	152947000	152952399
chr2	152983800	152985399
chr2	152991800	152993999
chr2	153003200	153004999
chr2	153008400	153010799
chr2	153013400	153015799
chr2	153052600	153054599
chr2	153066000	153067999
chr2	153068800	153071599
chr2	153077600	153079199
chr2	153080800	153082999
chr2	153108400	153109799
chr2	153134600	153137999
chr2	153189200	153191799
chr2	153223000	153225399
chr2	153239800	153243599
chr2	153269200	153274999
chr2	153291400	153295399
chr2	153297200	153300199
chr2	153305400	153309599
chr2	153409000	153412599
chr2	153415000	153421199
chr2	153422800	153426199
chr2	153430200	153432799
chr2	153436200	153437599
chr2	153440400	153444399
chr2	153467400	153475199
chr2	153476200	153485599
chr2	153490400	153499799
chr2	153508000	153513599
chr2	153514600	153517599
chr2	153524400	153530199
chr2	153619200	153621999
chr2	153646800	153650599
chr2	153704600	153707599
chr2	153789600	153791199
chr2	153794600	153797999
chr2	153806600	153808799
chr2	153814000	153815799
chr2	153926400	153930799
chr2	154203000	154204599
chr2	154211000	154214599
chr2	154534200	154535599
chr2	154543800	154547999
chr2	154554800	154559799
chr2	154562800	154566999
chr2	154592200	154593199
chr2	154601400	154603799
chr2	154635000	154639399
chr2	154669800	154671799
chr2	154680600	154682599
chr2	154694800	154697199
chr2	154705000	154707999
chr2	154711200	154713999
chr2	154737200	154739599
chr2	154791000	154792199
chr2	155027000	155029399
chr2	155041600	155043199
chr2	155070600	155073599
chr2	155235400	155238199
chr2	155276600	155280199
chr2	155316400	155318799
chr2	155380200	155383999
chr2	155385600	155388599
chr2	155413400	155415799
chr2	155501000	155504999
chr2	155517000	155519199
chr2	155563200	155565399
chr2	155589200	155591399
chr2	155602800	155609399
chr2	155613000	155615799
chr2	155618600	155622199
chr2	155622800	155624599
chr2	155625400	155628599
chr2	155629200	155633599
chr2	155634400	155635399
chr2	155639400	155642399
chr2	155645200	155647799
chr2	155710600	155716199
chr2	155751200	155753599
chr2	155754400	155757199
chr2	155773600	155775199
chr2	155792800	155795999
chr2	155797000	155799199
chr2	155809600	155811599
chr2	155812600	155819599
chr2	155826200	155827999
chr2	155829400	155836599
chr2	155870600	155872999
chr2	155909200	155912799
chr2	155936400	155940599
chr2	155941400	155942399
chr2	155946800	155950399
chr2	155970000	155971599
chr2	155987000	155992599
chr2	156012400	156014199
chr2	156041600	156046399
chr2	156047200	156049199
chr2	156051200	156053999
chr2	156073400	156075599
chr2	156078000	156080399
chr2	156132600	156137399
chr2	156262000	156263799
chr2	156315400	156316799
chr2	156338400	156339799
chr2	156360400	156363799
chr2	156367200	156370599
chr2	156420000	156423399
chr2	156424000	156425799
chr2	156427200	156435599
chr2	156496600	156498999
chr2	156503800	156507799
chr2	156508400	156515399
chr2	156516000	156525399
chr2	156528000	156530199
chr2	156536000	156542799
chr2	156546400	156548399
chr2	156562800	156564599
chr2	156570200	156571799
chr2	156620600	156623199
chr2	156643600	156645799
chr2	156653000	156654599
chr2	156657000	156659599
chr2	156660600	156664999
chr2	156678400	156681199
chr2	156698200	156701199
chr2	156703400	156708199
chr2	156715600	156718199
chr2	156718800	156723399
chr2	156724000	156728999
chr2	156739800	156742999
chr2	156746200	156748199
chr2	156751600	156754599
chr2	156756200	156760999
chr2	156761600	156763399
chr2	156772800	156775399
chr2	156787600	156790199
chr2	156842800	156845599
chr2	156848200	156850199
chr2	156853200	156855999
chr2	156861800	156863599
chr2	156869400	156872399
chr2	156880400	156883399
chr2	156884200	156889999
chr2	156912400	156913999
chr2	156952600	156954999
chr2	157006600	157007599
chr2	157013800	157017199
chr2	157019800	157022399
chr2	157025200	157028999
chr2	157043600	157046199
chr2	157049800	157052599
chr2	157057200	157060599
chr2	157069800	157072799
chr2	157076800	157080399
chr2	157081600	157089399
chr2	157092200	157093799
chr2	157095600	157098399
chr2	157127800	157130599
chr2	157133200	157136799
chr2	157202400	157204999
chr2	157270800	157272799
chr2	157278200	157280399
chr2	157330600	157333399
chr2	157337800	157343399
chr2	157347000	157350399
chr2	157377400	157379199
chr2	157408600	157418399
chr2	157419200	157425999
chr2	157427400	157432799
chr2	157456600	157463399
chr2	157464200	157466999
chr2	157565000	157569999
chr2	157711600	157713599
chr2	157750600	157752599
chr2	157754800	157757199
chr2	157787800	157790599
chr2	157871400	157873599
chr2	157895200	157900599
chr2	157913600	157918199
chr2	157922000	157925399
chr2	157931000	157932599
chr2	157933800	157935999
chr2	157938200	157941999
chr2	157990200	157992399
chr2	158026800	158029599
chr2	158093200	158096599
chr2	158102400	158108599
chr2	158109600	158111599
chr2	158122400	158131599
chr2	158133600	158136799
chr2	158137600	158143599
chr2	158146200	158147599
chr2	158190800	158192599
chr2	158198800	158200999
chr2	158201600	158204799
chr2	158209600	158213199
chr2	158275200	158277599
chr2	158283800	158286199
chr2	158316000	158317999
chr2	158358000	158361399
chr2	158507000	158513599
chr2	158542000	158545799
chr2	158612200	158616999
chr2	158668400	158669199
chr2	158712400	158715599
chr2	158719200	158720999
chr2	158729400	158732399
chr2	158733200	158736399
chr2	158783800	158786199
chr2	158791000	158795199
chr2	158835200	158837999
chr2	158839400	158843199
chr2	158855600	158858199
chr2	160327400	160329599
chr2	160365200	160369199
chr2	160577000	160580199
chr2	160585800	160589199
chr2	160590200	160592599
chr2	160601400	160602799
chr2	160643400	160646999
chr2	160730000	160733599
chr2	160734200	160738999
chr2	160741800	160744599
chr2	160745200	160747799
chr2	160751800	160756999
chr2	160757600	160760399
chr2	160761000	160763599
chr2	160779400	160781199
chr2	160872200	160875399
chr2	160881400	160883599
chr2	160887200	160892199
chr2	160907600	160914199
chr2	161107400	161108799
chr2	162659400	162663399
chr2	162929200	162932199
chr2	163036600	163041599
chr2	163056400	163058399
chr2	163063600	163066399
chr2	163081400	163084199
chr2	163197200	163201199
chr2	163202600	163204799
chr2	163205400	163206799
chr2	163210400	163213999
chr2	163229200	163231199
chr2	163234600	163236799
chr2	163270400	163274599
chr2	163279600	163281999
chr2	163286000	163287999
chr2	163317800	163326399
chr2	163336000	163337999
chr2	163338600	163341599
chr2	163347800	163350399
chr2	163353600	163356799
chr2	163392400	163395799
chr2	163396600	163399599
chr2	163443000	163448199
chr2	163467800	163469799
chr2	163494400	163497199
chr2	163510800	163513199
chr2	163528800	163532599
chr2	163549800	163553599
chr2	163601800	163605799
chr2	163615000	163616799
chr2	163617600	163619999
chr2	163633800	163635599
chr2	163654000	163658599
chr2	163660200	163663999
chr2	163673400	163675199
chr2	163677800	163681399
chr2	163699600	163706399
chr2	163708000	163709599
chr2	163711000	163717399
chr2	163718200	163725999
chr2	163726600	163735399
chr2	163744200	163746399
chr2	163748000	163751199
chr2	163810600	163819199
chr2	163820400	163826599
chr2	163874600	163878399
chr2	163904800	163908599
chr2	164021000	164023599
chr2	164049000	164054599
chr2	164070400	164071599
chr2	164167800	164169399
chr2	164176800	164178999
chr2	164399000	164401999
chr2	164403800	164406199
chr2	164423000	164426399
chr2	164427000	164430799
chr2	164434800	164436399
chr2	164440600	164443599
chr2	164453600	164455399
chr2	164456600	164461999
chr2	164469200	164472599
chr2	164486000	164488599
chr2	164491800	164494599
chr2	164579400	164581999
chr2	164662000	164663399
chr2	164771200	164773999
chr2	164778000	164780599
chr2	164785600	164789399
chr2	164791600	164793999
chr2	164799400	164801999
chr2	164804000	164806199
chr2	164819000	164821999
chr2	164830200	164831999
chr2	164832600	164838399
chr2	164842400	164845799
chr2	164847800	164853999
chr2	164855800	164857999
chr2	164876200	164877799
chr2	164878400	164880399
chr2	164882600	164887599
chr2	164888200	164893999
chr2	164894800	164896599
chr2	164897200	164900999
chr2	164901800	164903399
chr2	164904000	164906599
chr2	164907200	164916599
chr2	164955400	164957799
chr2	164959800	164960999
chr2	164966000	164971999
chr2	164973200	164975999
chr2	164986600	164990799
chr2	164995600	164999999
chr2	165001200	165005199
chr2	165053000	165055199
chr2	165057600	165060599
chr2	165061200	165063599
chr2	165077000	165079199
chr2	165133400	165135399
chr2	165136400	165138999
chr2	165157000	165159999
chr2	165168200	165170799
chr2	165188200	165191999
chr2	165195000	165196599
chr2	165200000	165202599
chr2	165217600	165219999
chr2	165227000	165229399
chr2	165233200	165236399
chr2	165273200	165277799
chr2	165282400	165284599
chr2	165285400	165287799
chr2	165289400	165292399
chr2	165296600	165299799
chr2	165303400	165306599
chr2	165307600	165309799
chr2	165310800	165314399
chr2	165315000	165317999
chr2	165318800	165322799
chr2	165323800	165328999
chr2	165386000	165388199
chr2	165396800	165398799
chr2	165416600	165420999
chr2	165422200	165425199
chr2	165453800	165455999
chr2	165471800	165474399
chr2	165489800	165492199
chr2	165509600	165512399
chr2	165516200	165519599
chr2	165607400	165610599
chr2	165683400	165685799
chr2	165693200	165695599
chr2	165735600	165736999
chr2	165752400	165754999
chr2	165756000	165757999
chr2	165786000	165788399
chr2	165792000	165794999
chr2	165806000	165810399
chr2	165817000	165821399
chr2	165822200	165826999
chr2	165827600	165831799
chr2	165832400	165837199
chr2	165841600	165845199
chr2	165847000	165850999
chr2	165852000	165857199
chr2	165860400	165862599
chr2	165865600	165870599
chr2	165871400	165873199
chr2	165875400	165877799
chr2	165881600	165886199
chr2	165889400	165891999
chr2	165892600	165894399
chr2	165899200	165908199
chr2	165992400	165994599
chr2	166004200	166009599
chr2	166018400	166020999
chr2	166025400	166027799
chr2	166051600	166053199
chr2	166067800	166076599
chr2	166077800	166079799
chr2	166082800	166095199
chr2	166098400	166101599
chr2	166102600	166104599
chr2	166105200	166111999
chr2	166116200	166119799
chr2	166133800	166136199
chr2	166137400	166139799
chr2	166140600	166144599
chr2	166145200	166146599
chr2	166147400	166152199
chr2	166153000	166153799
chr2	166179000	166189999
chr2	166205800	166210999
chr2	166383600	166385999
chr2	166393600	166396399
chr2	166398000	166402199
chr2	166443800	166449199
chr2	166566800	166570399
chr2	166571000	166577599
chr2	166588800	166592199
chr2	166594800	166597199
chr2	166597800	166599799
chr2	166602200	166602999
chr2	166604400	166607399
chr2	166611000	166613199
chr2	166624400	166629999
chr2	166632000	166635999
chr2	166638200	166639399
chr2	166641000	166642999
chr2	166656600	166660199
chr2	166661800	166665399
chr2	166675600	166679199
chr2	166682200	166685999
chr2	166696000	166698799
chr2	166710400	166714799
chr2	166804200	166807399
chr2	166827000	166827799
chr2	166832600	166834799
chr2	166839600	166843199
chr2	166871400	166876399
chr2	166891000	166892399
chr2	166893000	166894999
chr2	166903600	166908399
chr2	166950800	166953799
chr2	166958800	166960999
chr2	166961600	166963799
chr2	166995400	166998799
chr2	167005800	167009199
chr2	167016400	167017999
chr2	167019400	167024599
chr2	167025400	167032199
chr2	167033000	167036799
chr2	167041000	167043799
chr2	167050000	167052599
chr2	167061600	167063399
chr2	167086200	167090599
chr2	167095600	167099999
chr2	167102200	167108599
chr2	167117000	167122799
chr2	167123400	167125399
chr2	167126000	167131399
chr2	167132200	167134199
chr2	167138600	167142799
chr2	167148800	167151399
chr2	167154600	167156799
chr2	167157600	167166799
chr2	167167400	167170199
chr2	167172200	167177999
chr2	167181200	167183399
chr2	167187000	167191399
chr2	167211200	167213399
chr2	167214600	167216799
chr2	167220600	167226999
chr2	167230600	167231599
chr2	167279000	167281799
chr2	167305600	167310599
chr2	167311400	167312399
chr2	167317800	167321599
chr2	167322200	167324999
chr2	167331000	167333599
chr2	167347400	167348999
chr2	167418000	167419999
chr2	167421000	167427999
chr2	167430000	167432399
chr2	167444200	167450399
chr2	167451000	167457399
chr2	167459000	167462999
chr2	167469800	167476199
chr2	167481600	167483999
chr2	167484600	167490999
chr2	167491800	167493799
chr2	167496800	167497799
chr2	167513400	167515799
chr2	167533200	167535399
chr2	167536600	167539799
chr2	167540600	167548399
chr2	167560400	167563199
chr2	167563800	167565799
chr2	167566600	167568599
chr2	167570000	167576599
chr2	167577600	167580599
chr2	167581400	167587199
chr2	167588800	167591999
chr2	167593200	167594999
chr2	167598800	167600799
chr2	167601400	167603199
chr2	167604000	167607399
chr2	167614400	167615399
chr2	167616000	167624199
chr2	167625800	167629199
chr2	167629800	167632799
chr2	167638000	167641399
chr2	167644600	167646999
chr2	167647800	167654199
chr2	167654800	167659399
chr2	167660000	167661199
chr2	167667800	167669399
chr2	167670000	167672799
chr2	167676000	167678599
chr2	167682800	167685999
chr2	167686600	167698799
chr2	167702200	167710199
chr2	167711000	167713199
chr2	167713800	167716199
chr2	167723600	167729799
chr2	167780400	167786199
chr2	167825600	167829399
chr2	167833000	167834799
chr2	167835400	167841199
chr2	167854400	167857599
chr2	167858600	167861399
chr2	167862000	167867399
chr2	167930800	167934199
chr2	167935000	167940199
chr2	167942400	167945799
chr2	167947400	167948799
chr2	167957400	167960199
chr2	167962400	167966399
chr2	167967000	167976799
chr2	167977400	167979599
chr2	167980200	167981599
chr2	167982600	167987999
chr2	167988600	167996599
chr2	167999600	168002199
chr2	168003000	168004399
chr2	168009800	168012999
chr2	168080200	168085799
chr2	168097600	168099599
chr2	168146600	168149399
chr2	168152200	168156599
chr2	168206000	168208199
chr2	168260400	168261399
chr2	168273000	168278199
chr2	168280600	168283999
chr2	168335200	168337599
chr2	168476600	168478799
chr2	168485200	168492999
chr2	168502400	168505199
chr2	168515400	168517399
chr2	168520000	168521999
chr2	168524600	168530599
chr2	168535600	168537399
chr2	168538000	168540199
chr2	168550000	168553199
chr2	168564200	168565999
chr2	168579800	168582999
chr2	168583600	168585999
chr2	168599400	168607399
chr2	168634600	168638199
chr2	168638800	168641999
chr2	168646800	168649799
chr2	168652400	168653999
chr2	168673000	168675999
chr2	168678200	168679599
chr2	168697600	168700799
chr2	168705000	168707599
chr2	168720200	168723999
chr2	168728600	168731799
chr2	168738200	168739999
chr2	168752200	168756599
chr2	168878200	168882599
chr2	168904400	168906999
chr2	168911400	168913799
chr2	169061200	169063799
chr2	169642000	169646399
chr2	169676600	169681399
chr2	169693200	169695399
chr2	169696000	169699599
chr2	169702200	169705599
chr2	169734200	169735799
chr2	169756800	169759399
chr2	169793200	169796199
chr2	169833000	169835799
chr2	169870600	169872999
chr2	170113000	170115999
chr2	170118000	170122399
chr2	170130200	170131599
chr2	170137800	170138799
chr2	170345000	170349399
chr2	170495200	170497599
chr2	170860600	170863199
chr2	172345800	172347999
chr2	172349600	172352799
chr2	172354200	172356799
chr2	172368200	172371399
chr2	172390200	172392599
chr2	172456400	172459399
chr2	172547400	172549799
chr2	172908600	172911999
chr2	172917600	172920399
chr2	172941600	172942399
chr2	173000400	173002399
chr2	173017400	173019599
chr2	173028200	173030999
chr2	173031600	173035399
chr2	173036000	173039199
chr2	173159600	173162399
chr2	173223800	173225999
chr2	173228600	173233199
chr2	173235600	173239399
chr2	173240200	173243199
chr2	173245200	173246999
chr2	173248600	173251999
chr2	173262800	173263799
chr2	173266400	173268999
chr2	173569200	173572199
chr2	173591400	173594399
chr2	173657800	173660999
chr2	173661800	173665999
chr2	173688600	173691799
chr2	173749600	173755199
chr2	173776400	173780199
chr2	173784400	173786399
chr2	173790400	173793599
chr2	173794200	173797599
chr2	174109600	174111999
chr2	174282800	174288199
chr2	174299000	174301199
chr2	174329000	174331199
chr2	174333600	174335199
chr2	174416000	174418799
chr2	174434400	174437399
chr2	174461400	174464799
chr2	174769400	174771799
chr2	174858800	174861599
chr2	177839400	177840999
chr2	178268800	178270999
chr2	179441600	179443799
chr2	179553400	179556799
chr2	179656000	179658199
chr2	179684200	179687399
chr2	179727200	179729599
chr2	179730400	179735999
chr2	179758600	179761999
chr2	179802400	179804399
chr2	179824800	179827799
chr2	179867400	179870199
chr2	179889400	179892199
chr2	179897000	179898999
chr2	179913800	179915599
chr2	179935600	179938999
chr2	179939600	179942799
chr2	179969200	179973399
chr2	179978400	179981999
chr2	180023600	180026599
chr2	180030000	180032199
chr2	180032800	180035999
chr2	180041800	180043199
chr2	180050000	180051399
chr2	180052000	180053599
chr2	180066200	180068199
chr2	180071200	180073799
chr2	180081600	180084599
chr2	180097800	180105799
chr2	180114000	180120399
chr2	180124800	180127799
chr2	180128400	180131199
chr2	180148200	180151399
chr2	180152800	180159999
chr2	180161400	180163399
chr2	180170000	180174199
chr2	180176600	180177399
chr2	180178200	180180199
chr2	180186000	180193599
chr2	180194200	180196399
chr2	180197200	180198999
chr2	180201400	180203599
chr2	180206200	180209599
chr2	180210200	180213599
chr2	180214600	180216799
chr2	180254400	180262199
chr2	180263200	180265999
chr2	180266800	180269799
chr2	180271600	180274199
chr2	180279200	180282199
chr2	180290600	180292399
chr2	180340800	180345199
chr2	180381000	180382799
chr2	180387200	180389399
chr2	180455800	180458199
chr2	180499000	180502599
chr2	180527200	180530799
chr2	180579000	180582199
chr2	180583000	180585999
chr2	180589400	180590199
chr2	180593400	180595999
chr2	180597600	180601599
chr2	180602400	180607599
chr2	180659200	180659999
chr2	180688600	180690199
chr2	180719000	180720799
chr2	180730200	180733999
chr2	180773800	180776199
chr2	180778200	180779999
chr2	180882400	180885999
chr2	180887000	180888599
chr2	180890600	180894399
chr2	180919400	180927399
chr2	180928200	180932199
chr2	180934400	180938799
chr2	180939800	180941999
chr2	180952800	180955199
chr2	180955800	180958399
chr2	180962000	180963999
chr2	180974800	180977199
chr2	180979800	180986399
chr2	180993200	180995399
chr2	180996000	180998199
chr2	181027600	181030599
chr2	181036600	181038599
chr2	181041000	181044599
chr2	181072400	181075199
chr2	181093600	181094799
chr2	181111600	181113199
chr2	181115200	181117399
chr2	181127400	181130399
chr2	181147400	181148999
chr2	181150600	181153399
chr2	181154800	181157599
chr2	181158200	181160399
chr2	181182800	181184999
chr2	181188200	181190399
chr2	181194000	181200399
chr2	181224400	181242999
chr2	181270000	181271799
chr2	181287400	181287999
chr2	181307600	181309399
chr2	181311600	181313199
chr2	181323200	181325999
chr2	181326600	181327999
chr2	181332800	181335999
chr2	181350800	181352199
chr2	181357000	181366199
chr2	181379800	181386199
chr2	181388400	181392599
chr2	181422600	181426199
chr2	181436200	181438999
chr2	181455800	181461599
chr2	181491200	181496199
chr2	181497600	181499999
chr2	181566400	181569799
chr2	181572600	181574599
chr2	181580000	181581999
chr2	181583000	181584999
chr2	181585600	181588599
chr2	181589400	181593399
chr2	181595600	181598199
chr2	181644800	181646999
chr2	181655800	181657399
chr2	181660000	181664799
chr2	181670000	181672799
chr2	181673600	181675799
chr2	181677200	181681799
chr2	181692600	181695199
chr2	181714400	181716599
chr2	181718200	181719999
chr3	8961800	8964199
chr3	9003200	9004799
chr3	9250800	9252199
chr3	9552400	9555199
chr3	9601400	9602999
chr3	9607800	9610199
chr3	9694400	9696599
chr3	9697600	9702199
chr3	9705400	9707599
chr3	9711800	9714399
chr3	10010800	10014199
chr3	10085400	10089399
chr3	10296600	10303199
chr3	18052600	18055199
chr3	19161800	19163799
chr3	19310400	19311599
chr3	22073400	22076999
chr3	27152800	27155799
chr3	27188400	27190799
chr3	27321200	27324799
chr3	27332200	27334999
chr3	27485800	27489799
chr3	27501600	27504199
chr3	27542000	27543199
chr3	27689600	27692199
chr3	27708600	27711199
chr3	27876000	27878199
chr3	27883800	27885999
chr3	28262400	28264799
chr3	28577200	28580199
chr3	29996600	29998599
chr3	30012200	30013199
chr3	30507000	30510399
chr3	30968400	30970999
chr3	31092600	31095999
chr3	32364000	32366999
chr3	32396200	32397999
chr3	32433600	32436399
chr3	32472600	32476599
chr3	32609000	32612399
chr3	32730200	32732599
chr3	34019400	34021199
chr3	35931000	35934599
chr3	36075400	36077199
chr3	36557600	36560199
chr3	37394800	37400799
chr3	37419000	37421199
chr3	38472800	38474399
chr3	38885000	38888999
chr3	38900200	38901399
chr3	40651600	40654399
chr3	40682000	40684199
chr3	40745000	40746399
chr3	41563200	41566399
chr3	41588800	41595199
chr3	41596800	41598999
chr3	51276600	51277599
chr3	51308000	51312199
chr3	51314600	51320399
chr3	51340000	51342199
chr3	51401600	51404599
chr3	51415000	51417399
chr3	51528600	51532599
chr3	51551400	51554199
chr3	51559800	51562399
chr3	51693000	51697799
chr3	51700000	51703599
chr3	51746600	51750199
chr3	51765400	51766799
chr3	51840400	51842399
chr3	51852600	51857599
chr3	51969400	51971199
chr3	52087800	52090399
chr3	52101400	52104199
chr3	52265600	52270599
chr3	52298000	52300999
chr3	52327400	52329799
chr3	52996800	53000199
chr3	53004600	53008799
chr3	53058400	53061599
chr3	54735000	54736799
chr3	54737400	54740399
chr3	57469200	57472199
chr3	57572800	57575599
chr3	57847200	57848199
chr3	58415200	58417399
chr3	58691200	58693199
chr3	62338800	62340399
chr3	65527800	65529999
chr3	68558200	68561199
chr3	68977400	68980399
chr3	69316000	69317999
chr3	75956200	75957599
chr3	79508600	79511999
chr3	79518000	79519599
chr3	79572400	79575399
chr3	79891600	79893399
chr3	82360200	82362599
chr3	83911000	83912599
chr3	83987800	83990599
chr3	84208200	84210999
chr3	84216400	84218599
chr3	84270600	84272999
chr3	84479200	84480799
chr3	84581000	84583999
chr3	84637800	84641399
chr3	84733800	84735999
chr3	84814000	84815799
chr3	85187000	85189399
chr3	85328200	85330799
chr3	85656000	85659399
chr3	85662600	85665799
chr3	85996600	85999599
chr3	86786400	86789599
chr3	87086600	87089199
chr3	87173200	87175199
chr3	87525200	87526399
chr3	87540400	87542199
chr3	87731800	87734199
chr3	87745000	87746399
chr3	87747000	87755199
chr3	87755800	87757399
chr3	87758000	87762399
chr3	87764000	87770799
chr3	87775600	87777399
chr3	87779800	87782199
chr3	87791000	87795799
chr3	87799400	87804599
chr3	87808000	87810799
chr3	87814000	87818399
chr3	87822200	87823999
chr3	87846200	87854199
chr3	87865800	87867999
chr3	87885000	87887999
chr3	87906400	87911399
chr3	87914200	87915999
chr3	87925200	87926799
chr3	87928000	87931599
chr3	87932200	87937199
chr3	87944800	87950999
chr3	87951600	87954399
chr3	87970400	87974999
