Chromosome	 Peak-Start	 Peak-End	 Chromosome	 Gene-Start	 Gene-End	 Gene-ID	 Gene-Name	 Distance-of-Gene-to-Nearest-Peak
2	79475400	79475999	2	79603730	79606758	ENSRNOG00000057918	SNORA17	127732
2	79730200	79731199	2	79603730	79606758	ENSRNOG00000057918	SNORA17	123443
2	79795400	79796399	2	79603730	79606758	ENSRNOG00000057918	SNORA17	188643
2	79809000	79809799	2	79603730	79606758	ENSRNOG00000057918	SNORA17	202243
2	79869400	79872199	2	80129163	80257454	ENSRNOG00000010960	Ankh	256965
2	80383800	80386199	2	80383143	80411072	ENSRNOG00000012109	Fam105a	0
2	80420600	80423199	2	80383143	80411072	ENSRNOG00000012109	Fam105a	9529
2	80424400	80429199	2	80383143	80411072	ENSRNOG00000012109	Fam105a	13329
2	80441400	80446999	2	80472702	80669881	ENSRNOG00000012148	Trio	25704
2	80674800	80677199	2	80610079	80613250	ENSRNOG00000058108	7SK	61551
2	80679800	80683599	2	80610079	80613250	ENSRNOG00000058108	7SK	66551
2	80743400	80745399	2	80853067	80863770	ENSRNOG00000055866	AABR07008948.1	107669
2	80835800	80837799	2	80853067	80863770	ENSRNOG00000055866	AABR07008948.1	15269
2	80859600	80862399	2	80853067	80863770	ENSRNOG00000055866	AABR07008948.1	0
2	80881600	80887199	2	80853067	80863770	ENSRNOG00000055866	AABR07008948.1	17831
2	80890000	80890799	2	80853067	80863770	ENSRNOG00000055866	AABR07008948.1	26231
2	80925400	80926399	2	80946258	81143947	ENSRNOG00000048363	Dnah5	19860
2	80943600	80945399	2	80946258	81143947	ENSRNOG00000048363	Dnah5	860
2	81338000	81339799	2	80946258	81143947	ENSRNOG00000048363	Dnah5	194054
2	81896600	81897999	2	81999523	82033043	ENSRNOG00000056592	AABR07008977.1	101525
2	82261000	82261799	2	81999523	82033043	ENSRNOG00000056592	AABR07008977.1	227958
2	82315200	82316999	2	82505886	82509806	ENSRNOG00000057131	AABR07008991.1	188888
2	83226600	83229199	2	83390882	84094815	ENSRNOG00000010649	Ctnnd2	161684
2	83556400	83557199	2	83390882	84094815	ENSRNOG00000010649	Ctnnd2	0
2	83608600	83609399	2	83390882	84094815	ENSRNOG00000010649	Ctnnd2	0
2	84223200	84224799	2	84225748	84228807	ENSRNOG00000054199	U1	950
2	84238000	84240599	2	84229632	84243056	ENSRNOG00000061466	AABR07009031.1	0
2	84290600	84292399	2	84273484	84329498	ENSRNOG00000010747	Dap	0
2	84321200	84322599	2	84273484	84329498	ENSRNOG00000010747	Dap	0
2	84341400	84342599	2	84273484	84329498	ENSRNOG00000010747	Dap	11903
2	84405600	84408199	2	84360561	84439484	ENSRNOG00000010888	Ankrd33b	0
2	84422000	84423599	2	84360561	84439484	ENSRNOG00000010888	Ankrd33b	0
2	84483200	84485199	2	84519921	84533742	ENSRNOG00000042781	Ropn1l	34723
2	84493400	84496199	2	84519921	84533742	ENSRNOG00000042781	Ropn1l	23723
2	84755800	84757599	2	84676548	84694488	ENSRNOG00000022347	Fam173b	61313
2	84843400	84844199	2	84864162	84867193	ENSRNOG00000059078	SNORA17	19964
2	85003200	85005399	2	85008268	85011271	ENSRNOG00000052755	U6	2870
2	85016600	85023799	2	85008268	85011271	ENSRNOG00000052755	U6	5330
2	85136800	85138599	2	85008268	85011271	ENSRNOG00000052755	U6	125530
2	85207800	85213599	2	85302825	85306732	ENSRNOG00000011963	Tas2r119	89227
2	85746400	85747999	2	85374918	85809470	ENSRNOG00000011977	Sema5a	0
2	86195000	86198399	2	86469643	86477496	ENSRNOG00000049662	LOC100909688	271245
2	86958600	86960399	2	86888692	87039333	ENSRNOG00000051606	LOC100360380	0
2	87061000	87061799	2	87015905	87040952	ENSRNOG00000057159	Rsl1	20049
2	87600800	87601999	2	87732311	87785845	ENSRNOG00000056034	AABR07009154.1	130313
2	87616800	87617599	2	87732311	87785845	ENSRNOG00000056034	AABR07009154.1	114713
2	87621400	87621799	2	87732311	87785845	ENSRNOG00000056034	AABR07009154.1	110513
2	87637000	87637599	2	87732311	87785845	ENSRNOG00000056034	AABR07009154.1	94713
2	87677000	87678599	2	87732311	87785845	ENSRNOG00000056034	AABR07009154.1	53713
2	87686800	87687599	2	87732311	87785845	ENSRNOG00000056034	AABR07009154.1	44713
2	87803600	87804199	2	87732311	87785845	ENSRNOG00000056034	AABR07009154.1	17756
2	87941800	87942399	2	87954963	87970837	ENSRNOG00000031320	LOC499565	12565
2	88138800	88139399	2	88126167	88137810	ENSRNOG00000010079	Car3	991
2	88504000	88505399	2	88453312	88555486	ENSRNOG00000028985	LOC361914	0
2	88698400	88699199	2	88559202	88662849	ENSRNOG00000033830	Slc7a12	35552
2	89134400	89137799	2	89041091	89313346	ENSRNOG00000011400	Ralyl	0
2	89592600	89593399	2	89497623	89500795	ENSRNOG00000042602	Ralyl	91806
2	89870800	89872199	2	90210736	90254027	ENSRNOG00000051687	AABR07009247.1	338538
2	89892000	89892799	2	90210736	90254027	ENSRNOG00000051687	AABR07009247.1	317938
2	89896600	89897999	2	90210736	90254027	ENSRNOG00000051687	AABR07009247.1	312738
2	89933800	89934599	2	90210736	90254027	ENSRNOG00000051687	AABR07009247.1	276138
2	90039600	90041399	2	90210736	90254027	ENSRNOG00000051687	AABR07009247.1	169338
2	91383200	91384599	2	91449662	91499491	ENSRNOG00000011107	Pcsk1	65064
2	91510000	91510999	2	91449662	91499491	ENSRNOG00000011107	Pcsk1	10510
2	91530600	91531999	2	91449662	91499491	ENSRNOG00000011107	Pcsk1	31110
2	91723600	91723999	2	91449662	91499491	ENSRNOG00000011107	Pcsk1	224110
2	91752000	91753599	2	91449662	91499491	ENSRNOG00000011107	Pcsk1	252510
2	91985800	91986599	2	91449662	91499491	ENSRNOG00000011107	Pcsk1	486310
2	93075800	93076799	2	92974927	92977958	ENSRNOG00000055400	SNORA17	97843
2	93645200	93645999	2	93642150	93645156	ENSRNOG00000061449	U6	45
2	93786600	93786999	2	93790201	93797805	ENSRNOG00000010805	Fabp4	3203
2	93878000	93879799	2	93845082	93849727	ENSRNOG00000058574	AABR07009351.1	28274
2	93913800	93916599	2	93845082	93849727	ENSRNOG00000058574	AABR07009351.1	64074
2	93980000	93980799	2	93981156	93987778	ENSRNOG00000049075	Fabp5	358
2	94070000	94071199	2	93981156	93987778	ENSRNOG00000049075	Fabp5	82223
2	94089400	94092599	2	94178095	94181104	ENSRNOG00000055998	U1	85497
2	94117600	94120999	2	94178095	94181104	ENSRNOG00000055998	U1	57097
2	94267600	94269999	2	94263813	94278176	ENSRNOG00000061328	Pag1	0
2	94361600	94366999	2	94374672	94552029	ENSRNOG00000054426	Zfp704	7674
2	94550200	94552399	2	94374672	94552029	ENSRNOG00000054426	Zfp704	0
2	94593600	94595399	2	94374672	94552029	ENSRNOG00000054426	Zfp704	41572
2	94616000	94616799	2	94374672	94552029	ENSRNOG00000054426	Zfp704	63972
2	94622600	94624999	2	94692439	94733378	ENSRNOG00000061862	Zbtb10	67441
2	95254800	95258199	2	95304516	95307542	ENSRNOG00000054541	SNORA17	46318
2	95297600	95298199	2	95304516	95307542	ENSRNOG00000054541	SNORA17	6318
2	95339400	95341199	2	95317883	95323196	ENSRNOG00000011593	Hey1	16205
2	95369200	95372999	2	95317883	95323196	ENSRNOG00000011593	Hey1	46005
2	95376400	95379599	2	95423751	95474515	ENSRNOG00000011705	Stmn2	44153
2	95423800	95425799	2	95423751	95474515	ENSRNOG00000011705	Stmn2	0
2	95595200	95595799	2	95423751	95474515	ENSRNOG00000011705	Stmn2	120686
2	96387600	96388199	2	96436886	96475477	ENSRNOG00000011973	Il7	48688
2	96552000	96554199	2	96519206	96522182	ENSRNOG00000059609	SNORA17	29819
2	96696600	96698599	2	96594588	96670622	ENSRNOG00000012095	Pkia	25979
2	97002000	97002599	2	97060309	97063321	ENSRNOG00000052663	U6	57711
2	97368400	97368999	2	97248918	97339610	ENSRNOG00000052217	AABR07009426.1	28791
2	97392400	97393399	2	97248918	97339610	ENSRNOG00000052217	AABR07009426.1	52791
2	97846800	97847599	2	97671992	97677126	ENSRNOG00000055685	AABR07009428.1	169675
2	98611600	98615999	2	98423069	98612768	ENSRNOG00000008765	Zfhx4	0
2	98644200	98644999	2	98613209	98616445	ENSRNOG00000046362	AABR07009457.1	27756
2	99185800	99187199	2	98613209	98616445	ENSRNOG00000046362	AABR07009457.1	569356
2	99472000	99473199	2	100078910	100081944	ENSRNOG00000056549	SNORA17	605712
2	100336800	100337399	2	100225388	100374652	ENSRNOG00000008971	Hnf4g	0
2	100525600	100526199	2	100675011	100710917	ENSRNOG00000010084	Ythdf3	148813
2	100558600	100561599	2	100675011	100710917	ENSRNOG00000010084	Ythdf3	113413
2	100579600	100581399	2	100675011	100710917	ENSRNOG00000010084	Ythdf3	93613
2	100630600	100631799	2	100675011	100710917	ENSRNOG00000010084	Ythdf3	43213
2	100846400	100847799	2	100952641	100956293	ENSRNOG00000021867	AABR07009508.1	104843
2	101060000	101060999	2	100952641	100956293	ENSRNOG00000021867	AABR07009508.1	103708
2	101777600	101778799	2	101974671	101977651	ENSRNOG00000058610	SNORA36	195873
2	101800800	101802599	2	101974671	101977651	ENSRNOG00000058610	SNORA36	172073
2	102092000	102093199	2	102153427	102166884	ENSRNOG00000059377	AABR07009536.1	60229
2	102309000	102313199	2	102309203	102312211	ENSRNOG00000035499	Mir124-2	0
2	102370200	102372199	2	102369658	102373157	ENSRNOG00000046390	Tceal3	0
2	102516200	102517199	2	102457753	102460771	ENSRNOG00000061894	SNORA17	55430
2	102521600	102522399	2	102457753	102460771	ENSRNOG00000061894	SNORA17	60830
2	103823600	103824599	2	103748387	103751844	ENSRNOG00000013038	AABR07009572.1	71757
2	103990400	103991399	2	103927764	103981986	ENSRNOG00000013253	Armc1	8415
2	104173600	104176199	2	104045311	104136501	ENSRNOG00000013048	Pde7a	37100
2	104184400	104185199	2	104045311	104136501	ENSRNOG00000013048	Pde7a	47900
2	104300400	104300799	2	104288326	104383378	ENSRNOG00000012851	Dnajc5b	0
2	104338000	104340199	2	104288326	104383378	ENSRNOG00000012851	Dnajc5b	0
2	104416000	104418599	2	104414572	104459607	ENSRNOG00000012723	Trim55	0
2	104460400	104462399	2	104459499	104464263	ENSRNOG00000012703	Crh	0
2	104642000	104645199	2	104556490	104559493	ENSRNOG00000052362	U6	82508
2	104930200	104930599	2	104916238	104960434	ENSRNOG00000011146	Gyg1	0
2	105054000	105055799	2	105058926	105092059	ENSRNOG00000030904	Cpb1	3128
2	106526000	106526999	2	106570019	106577091	ENSRNOG00000052367	AABR07009634.1	43021
2	107664800	107666399	2	107628420	107631431	ENSRNOG00000058502	SNORA17	33370
2	107851000	107851999	2	107628420	107631431	ENSRNOG00000058502	SNORA17	219570
2	108563600	108564199	2	108115158	108118247	ENSRNOG00000056971	U2	445354
2	108590400	108591799	2	108115158	108118247	ENSRNOG00000056971	U2	472154
2	108696000	108696599	2	108115158	108118247	ENSRNOG00000056971	U2	577754
2	109555800	109556999	2	109630517	109633696	ENSRNOG00000058814	7SK	73519
2	111247200	111247999	2	111056791	111795726	ENSRNOG00000032576	Nlgn1	0
2	111355400	111355999	2	111056791	111795726	ENSRNOG00000032576	Nlgn1	0
2	112078600	112079999	2	112018851	112023671	ENSRNOG00000062028	Rn60_2_1121.1	54930
2	112591400	112594399	2	112278976	112660427	ENSRNOG00000024521	Spata16	0
2	112610000	112614999	2	112278976	112660427	ENSRNOG00000024521	Spata16	0
2	112643600	112645599	2	112278976	112660427	ENSRNOG00000024521	Spata16	0
2	112681000	112681799	2	112666559	112669602	ENSRNOG00000057841	U1	11399
2	112837800	112838799	2	112866262	112934175	ENSRNOG00000013313	Nceh1	27464
2	112922200	112922999	2	112866262	112934175	ENSRNOG00000013313	Nceh1	0
2	113222200	113224599	2	113112402	113347977	ENSRNOG00000024089	Fndc3b	0
2	113419200	113420799	2	113112402	113347977	ENSRNOG00000024089	Fndc3b	71224
2	113475000	113478399	2	113583924	113619166	ENSRNOG00000012608	Tmem212	105526
2	113651000	113653399	2	113649948	113849903	ENSRNOG00000028156	Pld1	0
2	114398000	114399599	2	114383619	114386854	ENSRNOG00000061630	AABR07009834.1	11147
2	114412800	114415399	2	114411010	114445895	ENSRNOG00000011875	Slc2a2	0
2	115412800	115414399	2	115360399	115365229	ENSRNOG00000011817	Rpl22l1	47572
2	115541000	115543999	2	115675944	115789187	ENSRNOG00000028097	Slc7a14	131946
2	115589200	115590599	2	115675944	115789187	ENSRNOG00000028097	Slc7a14	85346
2	115834400	115837999	2	115823038	115839246	ENSRNOG00000010263	Cldn11	0
2	116152000	116154399	2	116104611	116164398	ENSRNOG00000009487	Gpr160	0
2	116265800	116267599	2	116242873	116260380	ENSRNOG00000027995	Samd7	5421
2	116303000	116305199	2	116311191	116344637	ENSRNOG00000027971	Lrrc31	5993
2	116315400	116318999	2	116311191	116344637	ENSRNOG00000027971	Lrrc31	0
2	116357800	116359999	2	116346836	116376984	ENSRNOG00000009004	Lrriq4	0
2	116448400	116451399	2	116430291	116433610	ENSRNOG00000051777	Terc	14791
2	116478000	116485199	2	116478233	116481263	ENSRNOG00000056416	SNORA17	0
2	116487600	116488999	2	116478233	116481263	ENSRNOG00000056416	SNORA17	6338
2	116646200	116647399	2	116478233	116481263	ENSRNOG00000056416	SNORA17	164938
2	117047200	117047999	2	116967944	117119644	ENSRNOG00000023908	Egfem1	0
2	117171800	117176199	2	116990602	116993578	ENSRNOG00000049341	AABR07009919.1	178223
2	117181200	117184599	2	116990602	116993578	ENSRNOG00000049341	AABR07009919.1	187623
2	117233600	117234799	2	117395507	117457169	ENSRNOG00000012645	Mecom	160709
2	117375000	117376599	2	117395507	117457169	ENSRNOG00000012645	Mecom	18909
2	117468800	117470199	2	117477350	117480336	ENSRNOG00000053963	AABR07009927.1	7152
2	117662200	117664199	2	117665794	117669083	ENSRNOG00000011640	AABR07009931.1	1596
2	117804000	117805999	2	117665794	117669083	ENSRNOG00000011640	AABR07009931.1	134918
2	117823200	117826399	2	117665794	117669083	ENSRNOG00000011640	AABR07009931.1	154118
2	117952800	117970399	2	117665794	117669083	ENSRNOG00000011640	AABR07009931.1	283718
2	118132800	118135199	2	118544429	118587199	ENSRNOG00000010094	Kcnmb2	409231
2	118156800	118157999	2	118544429	118587199	ENSRNOG00000010094	Kcnmb2	386431
2	118222400	118223599	2	118544429	118587199	ENSRNOG00000010094	Kcnmb2	320831
2	118224600	118225999	2	118544429	118587199	ENSRNOG00000010094	Kcnmb2	318431
2	118244800	118248999	2	118544429	118587199	ENSRNOG00000010094	Kcnmb2	295431
2	118272800	118274799	2	118544429	118587199	ENSRNOG00000010094	Kcnmb2	269631
2	118278600	118282199	2	118544429	118587199	ENSRNOG00000010094	Kcnmb2	262231
2	118303600	118304399	2	118544429	118587199	ENSRNOG00000010094	Kcnmb2	240031
2	118437600	118439599	2	118544429	118587199	ENSRNOG00000010094	Kcnmb2	104831
2	118465200	118466799	2	118544429	118587199	ENSRNOG00000010094	Kcnmb2	77631
2	118634200	118636199	2	118544429	118587199	ENSRNOG00000010094	Kcnmb2	47002
2	118653200	118655399	2	118691709	118694752	ENSRNOG00000055857	SNORA48	36311
2	118871600	118874799	2	118867725	118884962	ENSRNOG00000027836	Kcnmb3	0
2	118880800	118882599	2	118867725	118884962	ENSRNOG00000027836	Kcnmb3	0
2	119162800	119163599	2	119154170	119157195	ENSRNOG00000054115	SNORA70	5606
2	119175400	119177599	2	119194839	119318000	ENSRNOG00000030639	Usp13	17241
2	119618000	119619399	2	119652421	119658517	ENSRNOG00000055301	AABR07009986.1	33023
2	119675600	119678599	2	119652421	119658517	ENSRNOG00000055301	AABR07009986.1	17084
2	119927600	119929799	2	120047268	120051970	ENSRNOG00000051202	Rn50_2_1398.1	117470
2	120166800	120168399	2	120264533	120277116	ENSRNOG00000011261	Ttc14	96135
2	120250600	120250999	2	120264533	120277116	ENSRNOG00000011261	Ttc14	13535
2	120253400	120253999	2	120264533	120277116	ENSRNOG00000011261	Ttc14	10535
2	120380200	120383599	2	120278105	120319000	ENSRNOG00000011440	Ccdc39	61201
2	120431200	120432799	2	120501730	120532282	ENSRNOG00000049819	Dnajc19	68932
2	120484800	120485399	2	120501730	120532282	ENSRNOG00000049819	Dnajc19	16332
2	120674000	120675999	2	120634910	120638478	ENSRNOG00000051358	Rn50_2_1403.1	35523
2	121149200	121150999	2	121151085	121154063	ENSRNOG00000041989	AABR07010030.1	87
2	121156800	121159599	2	121151085	121154063	ENSRNOG00000041989	AABR07010030.1	2738
2	121171800	121186799	2	121162737	121168045	ENSRNOG00000012199	Sox2	3756
2	121229000	121231999	2	121231547	121244185	ENSRNOG00000055532	AABR07010031.1	0
2	121243400	121245999	2	121231547	121244185	ENSRNOG00000055532	AABR07010031.1	0
2	121338600	121342599	2	121354695	121390848	ENSRNOG00000051361	Rn50_2_1411.1	12097
2	121389600	121395999	2	121354695	121390848	ENSRNOG00000051361	Rn50_2_1411.1	0
2	121418600	121420599	2	121354695	121390848	ENSRNOG00000051361	Rn50_2_1411.1	27753
2	121428000	121429999	2	121354695	121390848	ENSRNOG00000051361	Rn50_2_1411.1	37153
2	121435400	121436999	2	121354695	121390848	ENSRNOG00000051361	Rn50_2_1411.1	44553
2	121488000	121491199	2	121567205	121572687	ENSRNOG00000053304	AABR07010033.1	76007
2	121525000	121525999	2	121567205	121572687	ENSRNOG00000053304	AABR07010033.1	41207
2	121529000	121530399	2	121567205	121572687	ENSRNOG00000053304	AABR07010033.1	36807
2	121558600	121559199	2	121567205	121572687	ENSRNOG00000053304	AABR07010033.1	8007
2	121620400	121622399	2	121567205	121572687	ENSRNOG00000053304	AABR07010033.1	47714
2	121623000	121625199	2	121567205	121572687	ENSRNOG00000053304	AABR07010033.1	50314
2	121898200	121899799	2	121898256	121903507	ENSRNOG00000052290	AABR07010040.1	0
2	121945400	121948199	2	121898256	121903507	ENSRNOG00000052290	AABR07010040.1	41894
2	121993200	121996399	2	122017313	122021413	ENSRNOG00000051125	Rn50_2_1417.1	20915
2	122129600	122131199	2	122188198	122191231	ENSRNOG00000040440	AABR07010061.1	57000
2	122887800	122890799	2	122890821	122951641	ENSRNOG00000014414	Qrfpr	23
2	122914000	122917199	2	122890821	122951641	ENSRNOG00000014414	Qrfpr	0
2	122919000	122923399	2	122890821	122951641	ENSRNOG00000014414	Qrfpr	0
2	122958600	122960799	2	122890821	122951641	ENSRNOG00000014414	Qrfpr	6960
2	123210800	123213599	2	123161961	123195530	ENSRNOG00000014453	Anxa5	15271
2	123239800	123243799	2	123262294	123295380	ENSRNOG00000014674	Exosc9	18496
2	123259800	123260999	2	123262294	123295380	ENSRNOG00000014674	Exosc9	1296
2	123400800	123404599	2	123329375	123409896	ENSRNOG00000016070	Trpc3	0
2	123505800	123508599	2	123454210	123467130	ENSRNOG00000059157	AC116283.1	38671
2	123594400	123595399	2	123553273	123767176	ENSRNOG00000038436	RGD1307100	0
2	123646000	123647199	2	123553273	123767176	ENSRNOG00000038436	RGD1307100	0
2	123881200	123882999	2	123867921	123870938	ENSRNOG00000048488	AABR07010107.1	10263
2	123908800	123911599	2	123904233	123908098	ENSRNOG00000055621	AABR07010107.2	703
2	124006600	124007799	2	123964521	123974756	ENSRNOG00000017376	Il21	31845
2	124023000	124024399	2	124045046	124049444	ENSRNOG00000026162	Cetn4	20648
2	124098400	124101799	2	124078672	124135181	ENSRNOG00000017392	Fgf2	0
2	124118000	124119199	2	124078672	124135181	ENSRNOG00000017392	Fgf2	0
2	124408000	124409199	2	124398279	124405831	ENSRNOG00000025371	Spry1	2170
2	124435000	124440599	2	124468912	124471918	ENSRNOG00000061497	U6	28314
2	124443600	124445599	2	124468912	124471918	ENSRNOG00000061497	U6	23314
2	124482600	124484599	2	124468912	124471918	ENSRNOG00000061497	U6	10683
2	124625000	124627799	2	124591580	124594616	ENSRNOG00000056100	SNORA17	30385
2	124642400	124644399	2	124591580	124594616	ENSRNOG00000056100	SNORA17	47785
2	124761800	124763599	2	124694396	124703237	ENSRNOG00000059906	AABR07010121.1	58564
2	124831000	124832599	2	124826888	124829918	ENSRNOG00000057342	SNORA17	1083
2	124836200	124837799	2	124826888	124829918	ENSRNOG00000057342	SNORA17	6283
2	125070400	125073999	2	125254335	125258245	ENSRNOG00000029291	RGD1564378	180337
2	125105400	125107399	2	125254335	125258245	ENSRNOG00000029291	RGD1564378	146937
2	125119800	125123199	2	125254335	125258245	ENSRNOG00000029291	RGD1564378	131137
2	125273000	125274799	2	125288193	125325854	ENSRNOG00000010534	Ankrd50	13395
2	125377800	125378599	2	125288193	125325854	ENSRNOG00000010534	Ankrd50	51947
2	125424200	125425599	2	125288193	125325854	ENSRNOG00000010534	Ankrd50	98347
2	125482200	125483399	2	125288193	125325854	ENSRNOG00000010534	Ankrd50	156347
2	125484000	125485799	2	125288193	125325854	ENSRNOG00000010534	Ankrd50	158147
2	125534800	125536199	2	125288193	125325854	ENSRNOG00000010534	Ankrd50	208947
2	125580000	125580799	2	125749178	125879866	ENSRNOG00000028335	Fat4	168380
2	125750000	125758399	2	125749178	125879866	ENSRNOG00000028335	Fat4	0
2	125781000	125783399	2	125749178	125879866	ENSRNOG00000028335	Fat4	0
2	126018200	126020999	2	125749178	125879866	ENSRNOG00000028335	Fat4	138335
2	126098200	126098999	2	126265258	126284738	ENSRNOG00000057060	AABR07010144.1	166260
2	126370600	126372399	2	126265258	126284738	ENSRNOG00000057060	AABR07010144.1	85863
2	126696400	126697399	2	126678067	126681096	ENSRNOG00000059800	SNORA17	15305
2	126714200	126715999	2	126678067	126681096	ENSRNOG00000059800	SNORA17	33105
2	126752600	126753599	2	126678067	126681096	ENSRNOG00000059800	SNORA17	71505
2	126754600	126755399	2	126678067	126681096	ENSRNOG00000059800	SNORA17	73505
2	126894000	126895199	2	126932910	126937146	ENSRNOG00000052110	AABR07010153.1	37712
2	126978800	126980399	2	126932910	126937146	ENSRNOG00000052110	AABR07010153.1	41655
2	126989200	126990199	2	126932910	126937146	ENSRNOG00000052110	AABR07010153.1	52055
2	127007200	127008599	2	126932910	126937146	ENSRNOG00000052110	AABR07010153.1	70055
2	127036800	127037799	2	126932910	126937146	ENSRNOG00000052110	AABR07010153.1	99655
2	127131400	127132599	2	127248303	127251886	ENSRNOG00000054869	AABR07010155.1	115705
2	127153200	127155199	2	127248303	127251886	ENSRNOG00000054869	AABR07010155.1	93105
2	127237200	127237599	2	127248303	127251886	ENSRNOG00000054869	AABR07010155.1	10705
2	127289000	127290799	2	127248303	127251886	ENSRNOG00000054869	AABR07010155.1	37115
2	127388800	127390399	2	127350318	127357333	ENSRNOG00000058063	AABR07010160.2	31468
2	127398600	127400799	2	127350318	127357333	ENSRNOG00000058063	AABR07010160.2	41268
2	127902800	127904599	2	127842175	127916878	ENSRNOG00000038366	Larp1b	0
2	127945600	127947999	2	127913771	127948452	ENSRNOG00000013940	Rn50_2_1476.1	0
2	127970400	127976599	2	127968694	127979579	ENSRNOG00000055930	AABR07010180.1	0
2	128022600	128025199	2	127985609	128004405	ENSRNOG00000014051	Pgrmc2	18196
2	128107000	128107999	2	128194406	128197550	ENSRNOG00000055473	AABR07010181.1	86408
2	128123600	128125399	2	128194406	128197550	ENSRNOG00000055473	AABR07010181.1	69008
2	128241800	128245999	2	128194406	128197550	ENSRNOG00000055473	AABR07010181.1	44251
2	128774400	128778599	2	128815501	128818553	ENSRNOG00000056513	5_8S_rRNA	36903
2	128792600	128807999	2	128815501	128818553	ENSRNOG00000056513	5_8S_rRNA	7503
2	128827400	128828199	2	128823708	128826752	ENSRNOG00000055218	5_8S_rRNA	649
2	128876800	128878399	2	128823708	128826752	ENSRNOG00000055218	5_8S_rRNA	50049
2	128943600	128943999	2	128823708	128826752	ENSRNOG00000055218	5_8S_rRNA	116849
2	129122800	129123799	2	128823708	128826752	ENSRNOG00000055218	5_8S_rRNA	296049
2	129299000	129299599	2	129488508	129492988	ENSRNOG00000059606	AABR07010231.1	188910
2	129752200	129752799	2	129488508	129492988	ENSRNOG00000059606	AABR07010231.1	259213
2	129958600	129961799	2	130412092	130415123	ENSRNOG00000056391	SNORA17	450294
2	130441800	130443199	2	130412092	130415123	ENSRNOG00000056391	SNORA17	26678
2	130740000	130741399	2	130655712	130660602	ENSRNOG00000029749	Pabpc4l	79399
2	131059600	131061599	2	130655712	130660602	ENSRNOG00000029749	Pabpc4l	398999
2	131067000	131068199	2	130655712	130660602	ENSRNOG00000029749	Pabpc4l	406399
2	131858000	131858599	2	131851482	131854515	ENSRNOG00000055905	SNORA17	3486
2	132791600	132792199	2	132843790	132848243	ENSRNOG00000053123	AABR07010342.1	51592
2	133105400	133105999	2	133106124	133114897	ENSRNOG00000059009	AABR07010358.1	126
2	133494600	133494999	2	133287008	133291022	ENSRNOG00000054361	AABR07010370.1	203579
2	133824000	133825799	2	133878368	133882932	ENSRNOG00000052107	AABR07010385.1	52570
2	134728200	134728599	2	134953238	134956680	ENSRNOG00000049767	AABR07010421.1	224640
2	134830600	134831199	2	134953238	134956680	ENSRNOG00000049767	AABR07010421.1	122040
2	134882400	134883199	2	134953238	134956680	ENSRNOG00000049767	AABR07010421.1	70040
2	134993000	134993399	2	134953238	134956680	ENSRNOG00000049767	AABR07010421.1	36321
2	135306600	135307999	2	134953238	134956680	ENSRNOG00000049767	AABR07010421.1	349921
2	136619600	136621399	2	136825620	136830271	ENSRNOG00000061443	AABR07010460.1	204222
2	137910600	137914399	2	138191736	138197942	ENSRNOG00000011239	RGD1307595	277338
2	138355400	138356799	2	138486964	138490241	ENSRNOG00000029493	LOC103691563	130166
2	138625600	138626599	2	138486964	138490241	ENSRNOG00000029493	LOC103691563	135360
2	139229800	139230599	2	139453274	139530562	ENSRNOG00000010210	Slc7a11	222676
2	139323200	139324199	2	139453274	139530562	ENSRNOG00000010210	Slc7a11	129076
2	139327400	139330199	2	139453274	139530562	ENSRNOG00000010210	Slc7a11	123076
2	139852800	139853999	2	139869251	139872278	ENSRNOG00000054369	SNORA17	15253
2	139933200	139936999	2	139939855	139945896	ENSRNOG00000055377	AABR07010550.1	2857
2	140027800	140029199	2	139939855	139945896	ENSRNOG00000055377	AABR07010550.1	81905
2	140076600	140078799	2	140205298	140208264	ENSRNOG00000046865	AABR07010554.1	126500
2	140101200	140102799	2	140205298	140208264	ENSRNOG00000046865	AABR07010554.1	102500
2	140165400	140166999	2	140205298	140208264	ENSRNOG00000046865	AABR07010554.1	38300
2	140250200	140252399	2	140284261	140307369	ENSRNOG00000010799	Noct	31863
2	140255600	140256999	2	140284261	140307369	ENSRNOG00000010799	Noct	27263
2	140413400	140419599	2	140309875	140389905	ENSRNOG00000010815	Elf2	23496
2	140420400	140422599	2	140444465	140455507	ENSRNOG00000011923	Mgarp	21867
2	140851400	140852999	2	140833606	140837102	ENSRNOG00000046368	Dusp14l1	14299
2	141254800	141256999	2	141420349	141423900	ENSRNOG00000055814	AABR07010583.1	163351
2	141268800	141269799	2	141420349	141423900	ENSRNOG00000055814	AABR07010583.1	150551
2	141331600	141333599	2	141420349	141423900	ENSRNOG00000055814	AABR07010583.1	86751
2	141345200	141346199	2	141420349	141423900	ENSRNOG00000055814	AABR07010583.1	74151
2	141573000	141575599	2	141574043	141579210	ENSRNOG00000059063	AABR07010585.1	0
2	141621800	141623599	2	141634861	141640937	ENSRNOG00000054842	AABR07010587.1	11263
2	141713600	141715399	2	141634861	141640937	ENSRNOG00000054842	AABR07010587.1	72664
2	141957600	141960399	2	141861438	141864412	ENSRNOG00000058636	AABR07010589.1	93189
2	142575600	142578399	2	142673845	142688977	ENSRNOG00000010843	Nhlrc3	95447
2	142630600	142632999	2	142673845	142688977	ENSRNOG00000010843	Nhlrc3	40847
